***************
Date: Sun Jul  5 11:54:00 2015
Seed: 115010204527375779109261515748598771347
ID: 006
CONDS: rbp / r

SID,PHASE,COLOR,CONDITION,WORD,FIXATIONON,PRECUEON,WORDON,FIXATIONOFF,PRECUEOFF,WORDOFF,RESPONSE,EXPECTED,ACCURACY,RT
006,STUDY0,rbp,NULL,NULL,58.418413,-1.000000,-1.000000,60.617956,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,attitude,60.648921,60.898921,61.648921,60.898921,61.648921,64.148921,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,holiday,64.149491,64.399491,65.149491,64.399491,65.149491,67.649491,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,treasure,67.650085,67.900086,68.650085,67.900085,68.650085,71.150085,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,71.150577,-1.000000,-1.000000,73.350131,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,73.350591,-1.000000,-1.000000,75.550134,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,75.550589,-1.000000,-1.000000,77.750136,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,shoulder,77.779068,78.029068,78.779068,78.029068,78.779068,81.279068,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,summer,81.280120,81.530120,82.280120,81.530120,82.280120,84.780120,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,84.780617,-1.000000,-1.000000,86.980158,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,86.980613,-1.000000,-1.000000,89.180162,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,89.180615,-1.000000,-1.000000,91.380165,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,handle,91.405951,91.655952,92.405951,91.655951,92.405951,94.905951,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,gravity,94.906569,95.156569,95.906569,95.156569,95.906569,98.406569,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,captain,98.407133,98.657133,99.407140,98.657133,99.407133,101.907133,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,101.907609,-1.000000,-1.000000,104.107171,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,machine,104.136739,104.386739,105.136740,104.386739,105.136739,107.636739,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,package,107.637344,107.887354,108.637344,107.887344,108.637344,111.137344,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,111.137816,-1.000000,-1.000000,113.337377,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,partner,113.363599,113.613599,114.363599,113.613599,114.363599,116.863599,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,century,116.864440,117.114440,117.864440,117.114440,117.864440,120.364440,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,office,120.365003,120.615003,121.365003,120.615003,121.365003,123.865003,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,123.865484,-1.000000,-1.000000,126.065032,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,126.065498,-1.000000,-1.000000,128.265034,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,128.265484,-1.000000,-1.000000,130.465037,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,fashion,130.493576,130.743576,131.493576,130.743576,131.493576,133.993576,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,beauty,133.994143,134.244143,134.994143,134.244143,134.994143,137.494143,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,137.494613,-1.000000,-1.000000,139.694165,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,afternoon,139.719955,139.969955,140.719955,139.969955,140.719955,143.219955,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,ticket,143.220510,143.470510,144.220510,143.470510,144.220510,146.720510,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,146.720978,-1.000000,-1.000000,148.920544,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,envelope,148.947607,149.197607,149.947607,149.197607,149.947607,152.447607,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,clothes,152.448186,152.698186,153.448186,152.698186,153.448186,155.948186,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,pocket,155.948758,156.198758,156.948758,156.198758,156.948758,159.448758,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,159.449252,-1.000000,-1.000000,161.648797,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,neighbor,161.673388,161.923388,162.673388,161.923388,162.673388,165.173388,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,direction,165.173946,165.423946,166.173946,165.423946,166.173946,168.673946,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,168.674451,-1.000000,-1.000000,170.873982,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,vacation,170.900878,171.150878,171.900878,171.150878,171.900878,174.400878,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,entrance,174.401490,174.651490,175.401490,174.651490,175.401490,177.901490,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,177.901975,-1.000000,-1.000000,180.101532,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,uncle,180.130244,180.380244,181.130244,180.380244,181.130244,183.630244,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,183.630743,-1.000000,-1.000000,185.830275,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,S,resort,185.857133,186.107133,186.857134,186.107133,186.857133,189.357133,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,189.357609,-1.000000,-1.000000,191.557163,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,191.557623,-1.000000,-1.000000,193.757166,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,traffic,193.787200,194.037200,194.787200,194.037200,194.787200,197.287200,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,197.287712,-1.000000,-1.000000,199.487232,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,river,199.515714,199.765714,200.515714,199.765714,200.515714,203.015714,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,203.016292,-1.000000,-1.000000,205.215827,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,205.216283,-1.000000,-1.000000,207.415830,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,branch,207.442891,207.692891,208.442891,207.692891,208.442891,210.942891,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,station,210.943458,211.193459,211.943458,211.193458,211.943458,214.443458,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,theatre,214.444030,214.694030,215.444030,214.694030,215.444030,217.944030,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,217.944510,-1.000000,-1.000000,220.144065,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,account,220.170503,220.420503,221.170503,220.420503,221.170503,223.670503,NONE,NONE,-1,-1.000
006,STUDY0,rbp,P,pebble,223.671073,223.921073,224.671073,223.921073,224.671073,227.171073,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,227.171554,-1.000000,-1.000000,229.371110,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,NULL,NULL,229.371571,-1.000000,-1.000000,231.571113,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY0,rbp,Y,wheel,231.597245,231.847245,232.597245,231.847245,232.597245,235.097245,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,0.003112,-1.000000,-1.000000,2.202471,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,2.202961,-1.000000,-1.000000,4.402474,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,4.402936,-1.000000,-1.000000,6.602477,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,6.602917,-1.000000,-1.000000,8.802480,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,8.802916,-1.000000,-1.000000,11.002482,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,language,11.029930,11.279930,12.029930,11.279930,12.029930,14.529930,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,powder,14.530513,14.780513,15.530514,14.780513,15.530513,18.030513,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,speech,18.031137,18.281137,19.031137,18.281137,19.031137,21.531137,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,kitchen,21.531722,21.781722,22.531722,21.781722,22.531722,25.031722,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,25.032202,-1.000000,-1.000000,27.231751,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,27.232207,-1.000000,-1.000000,29.431753,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,29.432196,-1.000000,-1.000000,31.631755,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,castle,31.661675,31.911675,32.661675,31.911675,32.661675,35.161675,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,35.162146,-1.000000,-1.000000,37.361711,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,winter,37.391536,37.641537,38.391536,37.641536,38.391536,40.891536,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,40.892031,-1.000000,-1.000000,43.091574,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,election,43.119654,43.369654,44.119654,43.369654,44.119654,46.619654,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,travel,46.620246,46.870246,47.620246,46.870246,47.620246,50.120246,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,journey,50.120866,50.370866,51.120866,50.370866,51.120866,53.620866,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,53.621354,-1.000000,-1.000000,55.820894,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,author,55.846874,56.096874,56.846874,56.096874,56.846874,59.346874,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,59.347353,-1.000000,-1.000000,61.546896,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,quarrel,61.577088,61.827088,62.577089,61.827088,62.577088,65.077088,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,campaign,65.077657,65.327657,66.077657,65.327657,66.077657,68.577657,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,68.578129,-1.000000,-1.000000,70.777693,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,quarter,70.807684,71.057684,71.807684,71.057684,71.807684,74.307684,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,74.308154,-1.000000,-1.000000,76.507707,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,ladder,76.536179,76.786180,77.536179,76.786179,77.536179,80.036179,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,border,80.036749,80.286749,81.036749,80.286749,81.036749,83.536749,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,painting,83.537313,83.787313,84.537313,83.787313,84.537313,87.037313,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,address,87.037897,87.287897,88.037897,87.287897,88.037897,90.537897,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,90.538397,-1.000000,-1.000000,92.737932,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,92.738387,-1.000000,-1.000000,94.937935,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,94.938406,-1.000000,-1.000000,97.137938,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,industry,97.166325,97.416325,98.166325,97.416325,98.166325,100.666325,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,wheat,100.666889,100.916889,101.666889,100.916889,101.666889,104.166889,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,island,104.167451,104.417452,105.167451,104.417451,105.167451,107.667451,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,distance,107.668034,107.918034,108.668034,107.918034,108.668034,111.168034,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,history,111.168626,111.418626,112.168626,111.418626,112.168626,114.668626,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,114.669108,-1.000000,-1.000000,116.868663,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,uniform,116.893999,117.143999,117.893999,117.143999,117.893999,120.393999,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,peace,120.394588,120.644588,121.394588,120.644588,121.394588,123.894588,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,123.895111,-1.000000,-1.000000,126.094625,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,126.095094,-1.000000,-1.000000,128.294628,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,knock,128.295690,128.545690,129.295690,128.545690,129.295690,131.795690,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,131.796200,-1.000000,-1.000000,133.995712,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,evening,134.031932,134.281932,135.031932,134.281932,135.031932,137.531932,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,137.532441,-1.000000,-1.000000,139.731969,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,minute,139.760457,140.010457,140.760457,140.010457,140.760457,143.260457,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,143.260925,-1.000000,-1.000000,145.460484,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,145.460957,-1.000000,-1.000000,147.660487,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,147.660929,-1.000000,-1.000000,149.860490,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,department,149.888547,150.138547,150.888547,150.138547,150.888547,153.388547,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,meadow,153.389129,153.639129,154.389129,153.639129,154.389129,156.889129,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,156.889611,-1.000000,-1.000000,159.089154,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,valley,159.117556,159.367556,160.117556,159.367556,160.117556,162.617556,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,162.618029,-1.000000,-1.000000,164.817584,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,capital,164.843745,165.093745,165.843745,165.093745,165.843745,168.343745,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,shadow,168.344323,168.594324,169.344323,168.594323,169.344323,171.844323,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,nephew,171.844909,172.094909,172.844909,172.094909,172.844909,175.344909,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,175.345400,-1.000000,-1.000000,177.544942,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,177.545398,-1.000000,-1.000000,179.744945,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,village,179.775601,180.025601,180.775601,180.025601,180.775601,183.275601,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,school,183.276175,183.526175,184.276175,183.526175,184.276175,186.776175,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,186.776649,-1.000000,-1.000000,188.976211,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,sailor,189.006850,189.256850,190.006850,189.256850,190.006850,192.506850,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,daughter,192.507423,192.757423,193.507423,192.757423,193.507423,196.007423,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,196.007890,-1.000000,-1.000000,198.207455,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,reward,198.233588,198.483588,199.233588,198.483588,199.233588,201.733588,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,attention,201.734175,201.984175,202.734175,201.984175,202.734175,205.234175,NONE,NONE,-1,-1.000
006,STUDY1,rbp,Y,harbor,205.234753,205.484753,206.234753,205.484753,206.234753,208.734753,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,208.735274,-1.000000,-1.000000,210.934779,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,kingdom,210.965063,211.215063,211.965063,211.215063,211.965063,214.465063,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,amount,214.465622,214.715623,215.465622,214.715622,215.465622,217.965622,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,217.966158,-1.000000,-1.000000,220.165656,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,220.166113,-1.000000,-1.000000,222.365659,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,S,kettle,222.397891,222.647891,223.397891,222.647891,223.397891,225.897891,NONE,NONE,-1,-1.000
006,STUDY1,rbp,NULL,NULL,225.898390,-1.000000,-1.000000,228.097921,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,battery,228.126521,228.376521,229.126521,228.376521,229.126521,231.626521,NONE,NONE,-1,-1.000
006,STUDY1,rbp,P,laugh,231.627103,231.877103,232.627103,231.877103,232.627103,235.127103,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,0.002371,-1.000000,-1.000000,2.201119,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,2.230727,-1.000000,-1.000000,4.401122,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,4.429617,-1.000000,-1.000000,6.601124,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,6.626554,-1.000000,-1.000000,8.801126,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,8.832442,-1.000000,-1.000000,11.001129,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,P,nephew,11.001587,-1.000000,12.012434,12.001587,-1.000000,15.001587,b,1,1,1.337
006,TEST0,rbp,NULL,NULL,15.025809,-1.000000,-1.000000,17.225269,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,FOIL,whisper,17.225740,-1.000000,18.236807,18.225740,-1.000000,21.225740,r,0,1,1.473
006,TEST0,rbp,NULL,NULL,21.242080,-1.000000,-1.000000,23.441511,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,P,captain,23.441959,-1.000000,24.454564,24.441959,-1.000000,27.441959,b,1,1,1.343
006,TEST0,rbp,FOIL,steam,27.467146,-1.000000,28.479061,28.467146,-1.000000,31.467146,MISS,0,0,-1.000
006,TEST0,rbp,NULL,NULL,31.468366,-1.000000,-1.000000,33.667812,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,Y,industry,33.668265,-1.000000,34.681051,34.668265,-1.000000,37.668265,MISS,1,0,-1.000
006,TEST0,rbp,P,speech,37.668926,-1.000000,38.686478,38.668926,-1.000000,41.668926,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,41.669808,-1.000000,-1.000000,43.869145,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,S,uncle,43.869641,-1.000000,44.880720,44.869641,-1.000000,47.869641,b,1,1,1.485
006,TEST0,rbp,S,sailor,47.887001,-1.000000,48.901037,48.887001,-1.000000,51.887001,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,51.887796,-1.000000,-1.000000,54.087237,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,FOIL,furniture,54.087678,-1.000000,55.099373,55.087678,-1.000000,58.087678,r,0,1,1.555
006,TEST0,rbp,S,painting,58.104129,-1.000000,59.119985,59.104129,-1.000000,62.104129,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,62.105266,-1.000000,-1.000000,64.304703,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,64.328196,-1.000000,-1.000000,66.504706,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,FOIL,orchard,66.505162,-1.000000,67.515262,67.505162,-1.000000,70.505162,r,0,1,1.011
006,TEST0,rbp,Y,leather,70.532874,-1.000000,71.545038,71.532874,-1.000000,74.532874,MISS,1,0,-1.000
006,TEST0,rbp,S,resort,74.533527,-1.000000,75.544998,75.533527,-1.000000,78.533527,MISS,1,0,-1.000
006,TEST0,rbp,FOIL,invitation,78.534210,-1.000000,79.543914,79.534210,-1.000000,82.534210,MISS,0,0,-1.000
006,TEST0,rbp,P,pocket,82.534870,-1.000000,83.546090,83.534870,-1.000000,86.534870,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,86.535642,-1.000000,-1.000000,88.735089,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,88.756578,-1.000000,-1.000000,90.935092,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,P,kingdom,90.935556,-1.000000,91.948971,91.935556,-1.000000,94.935556,b,1,1,1.041
006,TEST0,rbp,S,record,94.960215,-1.000000,95.973954,95.960215,-1.000000,98.960215,MISS,1,0,-1.000
006,TEST0,rbp,S,quarrel,98.960892,-1.000000,99.973238,99.960892,-1.000000,102.960892,MISS,1,0,-1.000
006,TEST0,rbp,FOIL,porch,102.961574,-1.000000,103.971359,103.961574,-1.000000,106.961574,MISS,0,0,-1.000
006,TEST0,rbp,S,envelope,106.962223,-1.000000,107.973959,107.962223,-1.000000,110.962223,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,110.963266,-1.000000,-1.000000,113.162429,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,113.189603,-1.000000,-1.000000,115.362431,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,S,kettle,115.362888,-1.000000,116.375357,116.362888,-1.000000,119.362888,b,1,1,0.926
006,TEST0,rbp,Y,fashion,119.384207,-1.000000,120.397323,120.384207,-1.000000,123.384207,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,123.385443,-1.000000,-1.000000,125.584848,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,125.611051,-1.000000,-1.000000,127.784851,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,FOIL,message,127.785308,-1.000000,128.795941,128.785308,-1.000000,131.785308,b,0,0,1.266
006,TEST0,rbp,P,century,131.805355,-1.000000,132.821627,132.805355,-1.000000,135.805355,MISS,1,0,-1.000
006,TEST0,rbp,Y,traffic,135.806536,-1.000000,136.817579,136.806536,-1.000000,139.806536,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,139.807334,-1.000000,-1.000000,142.006763,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,S,friend,142.007231,-1.000000,143.022085,143.007231,-1.000000,146.007231,MISS,1,0,-1.000
006,TEST0,rbp,NULL,NULL,146.008015,-1.000000,-1.000000,148.207441,-1.000000,-1.000000,NONE,NONE,-1,-1.000
006,TEST0,rbp,NULL,NULL,148.236010,-1.000000,-1.000000,150.407444,-1.000000,-1.000000,NONE,NONE,-1,-1.000
